#Table1
specobjid,ra,dec,plate,mjd,fiberid
2036837657492875264,210.67152,7.9876517,1809,53792,308
5492260237900488704,227.73745,6.4638276,4878,55710,438
3295547038007060480,229.5431,6.219278,2927,54621,138
6155399344524599296,218.50407,7.8876608,5467,55973,380
2061639903871002624,225.43997,7.1580805,1831,54557,426
3295556658733803520,229.4575,7.061741,2927,54621,173
1415329349816576000,70.492549,24.438927,1257,52944,266
1415413187578193920,72.750568,25.287291,1257,52944,571
2166346100720560128,123.1997,22.239329,1924,53330,417
2623455972185630720,126.4697,24.779756,2330,53738,397
2471414138228729856,271.07253,23.633987,2195,54234,232
2471505947449649152,272.12819,24.445569,2195,54234,566
2545774374057699328,340.64645,24.012877,2261,53612,417
1999756628953425920,205.84654,15.154684,1776,53858,576
9321490373992751104,125.0869,44.742466,8279,57063,600
6466177406264647680,146.17108,55.012833,5743,56011,488
625037763791579136,144.24266,55.438019,555,52266,594
6429061203100672000,143.81649,56.345031,5710,56658,628
3226936960278882304,29.254441,0.739539,2866,54478,392
5023962840622407680,115.52588,26.898651,4462,55600,718
7915200972976005120,213.45155,52.157145,7030,56448,453
5236646329430548480,170.25348,40.584212,4651,56008,312
2218168283700422656,177.92061,41.371245,1970,53386,529
1557160030493501440,222.16217,35.590745,1383,53116,147
7468233826918965248,183.25241,42.325676,6633,56369,508
7634754586473897984,39.610063,-0.74008708,6781,56274,99
2481656357929904128,250.3084,13.513541,2204,53877,629
2438791628199061504,234.10733,22.085453,2166,54232,336
4439613087960506368,234.74333,21.876904,3943,55336,690
3340630862415816704,240.29571,19.30642,2967,54584,312
3597262927813517312,128.40329,12.479524,3195,54832,46
4232371637121425408,123.84696,34.848972,3759,55236,414
609280657503315968,115.77818,33.655241,541,51959,614
7422051592558321664,346.27152,21.999413,6592,56535,434
677870668640970752,194.86912,63.440375,602,52072,287
883944715811055616,202.87677,62.72603,785,52339,412
680092232002332672,205.68382,63.202104,604,52079,177
3654751444822761472,175.87474,5.3837004,3246,54939,292
5449440306977021952,199.0802,5.8773856,4840,55690,308
5771511455917514752,17.742635,23.269762,5126,55923,540
5754518502317727744,29.430184,21.833278,5111,55840,160
5868439454780203008,246.66756,8.9649181,5212,56016,906
6183701324200124416,232.254,13.470835,5492,56010,942
4730165084709429248,335.88582,1.0036417,4201,55443,944
969533449343887360,123.54174,31.819242,861,52318,486
1351243485327419392,138.21031,41.487666,1200,52668,595
1526858313273206784,151.22775,40.252038,1356,53033,502
543871809322248192,133.2879,56.578198,483,51902,226
1424392895032485888,122.12416,24.805029,1265,52705,471
6127173231856033792,207.98192,7.9161255,5442,55978,94
9243711477289820160,200.06924,50.668167,8210,57426,266
1876899116630435840,200.34426,50.512709,1667,53430,87
2001974069448173568,208.96205,14.469275,1778,53883,451
3663778159570034688,188.31749,16.034624,3254,54889,363
2590763093009131520,91.327804,63.233801,2301,53712,245
2590870845148653568,95.621743,64.463712,2301,53712,637
2588589358504241152,93.770928,65.358084,2299,53711,529
3104118488319420416,211.19529,17.163686,2757,54509,45
6157647571999236096,219.46365,16.177536,5469,56037,367
6696869241033826304,331.12299,21.269621,5948,56107,60
11259087152602914816,29.539479,27.094322,10000,57346,320
4243773847646478336,153.17633,-1.6164143,3769,55240,935
5620730475242823680,255.34924,33.148263,4992,55723,866
1034758954531448832,218.69642,-3.0199198,919,52409,207
2014251497470060544,191.6954,8.6809914,1789,54259,60
1391624700517443584,151.61731,7.6313126,1236,52751,45
6047226092099444736,172.27267,9.3910706,5371,55976,64
3338345527665256448,192.93324,9.554895,2965,54594,190
5823340237510647808,221.02336,40.8939,5172,56071,676
1572896240960563200,223.40032,39.875421,1397,53119,51
9573690861264281600,211.18625,44.185276,8503,57519,596
1647356266965657600,203.49512,46.346904,1463,53063,599
1580781108788750336,240.08345,32.187342,1404,52825,64
6086650730428473344,189.85981,8.8678744,5406,55955,130
3638952286409039872,170.68713,9.4529409,3232,54882,159
5591308643410616320,238.10381,31.727811,4966,55712,326
1765550745072986112,253.49608,20.169558,1568,53169,508
4713062735255937024,250.85686,23.076898,4186,55691,166
5638722334116257792,243.2861,29.347722,5008,55744,784
1584260239480350720,244.02148,29.012989,1407,52886,433
2466921815088326656,252.12537,23.770226,2191,54621,273
2777657812405217280,181.55044,39.437786,2467,54176,228
2710088418037098496,152.29888,35.124494,2407,53771,172
5138807379396108288,155.93608,36.197407,4564,55570,728
5239992687214436352,176.46059,39.516571,4654,55659,198
2328471290198910976,46.698852,1.163834,2068,53386,401
3177367676070684672,0.343778,23.992825,2822,54389,284
2546787590984460288,263.94929,32.333344,2262,54623,7
2842933625316468736,242.13046,12.119119,2525,54569,132
2839663677752240128,239.91603,13.749674,2522,54570,524
5518273583518818304,240.49641,13.575598,4901,55711,866
1873596725789222912,41.18849,1.210341,1664,52973,361
8846386455435517952,12.404325,2.1532432,7857,57278,694
8809104490105905152,38.879502,1.8530989,7824,57282,231
5794123460755038208,327.83548,2.0405013,5146,55831,882
8837452918460227584,359.10314,2.4897763,7849,56980,962
7040511162769711104,13.724086,29.298287,6253,56574,942
551787743739406336,161.93388,66.626195,490,51929,352
7111449452443836416,245.35018,51.193742,6316,56483,966
7973817866444054528,154.10743,65.430661,7082,56713,708
500069739654047744,129.17812,53.477241,444,51883,619
7112426917693726720,245.98681,48.775673,6317,56448,426
6954921324239101952,1.0691008,15.529561,6177,56268,864
783762436787300352,20.927675,0.33619727,696,52209,495
403176375877396480,261.81136,57.152797,358,51818,379
2160637434839197696,316.94035,-1.213791,1919,53240,129
1111283591347726336,321.1029,-1.2479283,987,52523,74
1408556358525020160,64.832733,27.827735,1251,52964,202
1408539590972696576,65.025859,28.422255,1251,52964,141
1413178705374636032,68.061569,25.816616,1255,52962,634
1413145170269988864,67.48944,26.063636,1255,52962,512
1423150996682467328,119.89923,22.008236,1264,52707,49
5151123559230185472,143.89049,36.194299,4575,55590,478
3732367070189428736,225.36487,32.802117,3315,54942,32
6425558427406147584,128.50534,59.479913,5707,56269,173
3608648645865480192,110.46166,40.141541,3205,54848,507
4124392447441608704,114.25032,45.898205,3663,55176,804
2115719931713579008,150.21106,68.918214,1879,54478,560
6730659431808212992,185.0759,20.012887,5978,56073,108
6172373056016588800,225.31082,15.573399,5482,56017,690
3285536258389993472,182.79291,20.574736,2918,54554,583
3299039361277913088,207.83834,19.019579,2930,54589,555
2130280743396468736,339.43041,12.62162,1892,53238,284
830990589603375104,337.65512,12.939295,738,52521,278
6916487345517600768,351.91006,14.133479,6143,56267,306
8462478218380681216,136.81642,46.361298,7516,56782,780
1356747640569620480,120.62665,24.82303,1205,52670,139
1361354869235017728,130.77932,32.662788,1209,52674,516
1518992678006581248,218.89966,40.328622,1349,52797,559
9567977517022683136,221.94201,39.149871,8498,57105,291
1808274191602968576,171.45381,11.129316,1606,53055,287
2311564375783139328,110.83982,36.114569,2053,53446,334
3317046611569305600,111.77554,38.727842,2946,54506,529
7315123533545185280,212.35798,30.439311,6497,56329,552
2406059166603962368,220.57502,27.476092,2137,54206,40
5853751629556195328,244.29366,38.551883,5199,56067,720
2553704053091624960,122.95197,14.058361,2268,53682,593
2648258206266058752,159.31158,25.372517,2352,53770,515
4575763414308069376,247.1327,17.602178,4064,55366,386
673433593560721408,179.19869,66.183787,598,52316,529
3027569658120136704,191.28546,-8.842424,2689,54149,90
8818064129140957184,37.370021,-3.025363,7832,56904,58
7085358592581148672,344.26883,27.746238,6293,56561,256
3650213209740255232,164.23189,3.2332063,3242,54889,166
5338110906608885760,167.31244,3.3024095,4741,55704,798
5380726052350828544,220.87463,3.765561,4779,55656,183
5381922596315963392,217.734,4.2652228,4780,55682,440
663253485898196992,224.20252,3.9930588,589,52055,358
1191351127543670784,247.41514,33.726871,1058,52520,542
5857106785211490304,248.45378,32.604541,5202,55824,638
3293294138060990464,197.85108,38.621853,2925,54584,134
4344923419944394752,215.1376,35.208792,3859,55246,275
4117593068676292608,111.53303,39.853307,3657,55244,644
5799702395102404608,125.47644,55.680017,5151,56567,698
4474432971676295168,193.16887,34.140516,3974,55320,388
4471136086093963264,190.47797,34.792475,3971,55322,682
2370075712125167616,182.84912,35.224422,2105,53472,205
7249898580126703616,160.17586,26.463424,6439,56358,833
2958901036766488576,354.79119,7.480965,2628,54326,131
5108430350981242880,5.01463330000001,7.8582797,4537,55806,809
4803218562125635584,31.638683,4.1319068,4266,55486,471
3282048881428293632,115.52895,17.872082,2915,54497,184
3282139041381771264,116.37203,18.667254,2915,54497,512
7463723630154719232,207.68839,44.508257,6629,56365,484
1650584433440352256,208.89545,44.114071,1466,53083,55
8344152075433648128,197.1272,47.004974,7411,56776,392
9224683327499247616,129.98615,59.18977,8193,57333,674
2013212187610343424,144.20655,65.842047,1788,54468,375
6690328797844054016,114.52873,45.013124,5942,56210,842
2320637000425695232,20.406251,32.610252,2061,53711,572
2319470968260552704,18.711579,26.130883,2060,53706,426
8581824436579049472,17.27347,19.355481,7622,56987,783
3569239951092588544,171.80912,19.632276,3170,54907,499
5763520203947220992,30.490463,14.984212,5119,55836,140
2320514130001291264,19.954761,30.662645,2061,53711,125
6710586198178373632,327.64107,26.099591,5960,56097,810
2957816094556973056,341.17,30.758834,2627,54379,280
372678681329428480,181.30985,-2.6135445,331,52368,21
3289987357310216192,190.14539,-1.749929,2922,54612,392
4254989415703617536,192.93456,-1.7611301,3779,55222,777
380700706857838592,194.76952,-1.3976618,338,51694,533
367067873610328064,172.00037,-3.5176499,326,52375,89
380634461282265088,194.09295,-3.6336508,338,51694,292
383971479005456384,200.65477,-3.0623976,341,51690,144
4251483897538256896,179.09161,-2.4384997,3776,55209,312
680212353647667200,208.86765,64.135791,604,52079,614
4329123164267192320,183.02924,-0.94370939,3845,55323,138
3860724882820145152,233.23411,51.650918,3429,54976,51
915395146663618560,241.1804,46.420456,813,52354,140
6794956672827629568,244.41655,44.366278,6035,56076,548
7701357785099771904,191.08523,60.923285,6840,56685,736
1821741560799193088,171.88149,6.3847698,1618,53116,129
1128172366891870208,165.41077,6.5359987,1002,52646,75
1122684980711942144,155.21716,6.5081643,997,52734,592
1124816932114032640,158.58167,6.6850903,999,52636,156
5308747348221861888,222.84899,34.783491,4715,55653,470
3276535382602180608,227.51387,32.939793,2910,54630,606
3304683430398158848,227.48336,32.919395,2935,54652,608
1766582911596783616,251.68843,20.117088,1569,53168,167
3857389514314063872,251.92176,20.45054,3426,54977,205
1770030430456670208,247.42536,24.424332,1572,53177,421
4705146251418509312,253.57189,19.649381,4179,55684,38
4355111771477876736,218.15275,31.575804,3868,55360,476
2516533690893363200,188.39095,28.424292,2235,53847,536
3626569861032943616,174.86017,26.222372,3221,54864,168
5627497694417100800,260.58689,33.375906,4998,55722,909
2885726894156703744,291.47334,62.119084,2563,54653,165
2885809082650880000,291.41159,62.892934,2563,54653,464
5696073142981599232,340.16456,8.1602412,5059,56190,529
5692696263381721088,343.70803,9.5711881,5056,55921,532
5244691449031663616,26.994776,15.147023,4658,55592,908
344579275027933184,217.97739,-0.20868045,306,51637,196
2880182873044838400,185.77032,0.198643,2558,54140,476
3266334114088773632,196.80348,0.030886,2901,54652,358
8394944014256676864,198.41807,0.13083641,7456,56727,852
391948985302018048,248.78804,0.043063423,348,51671,494
335669662765312000,203.81893,0.4571662,298,51955,551
3303484412531861504,220.68412,0.454112,2934,54626,342
3303508326909765632,221.26785,0.436559,2934,54626,429
8384590463332491264,146.58088,63.222046,7447,56746,50
4159191441258553344,124.75139,49.27214,3694,55209,426
4150252412714590208,120.88114,47.081577,3686,55268,674
916534517081073664,243.67173,44.606577,814,52443,189
1893929447921313792,241.4775,36.926698,1682,53173,603
1899395946316326912,257.06501,23.328077,1687,53260,10
3894522771266445312,244.51022,30.93935,3459,55007,127
1920855392686991360,213.40709,12.08378,1706,53442,255
6533844104995905536,142.53616,29.74205,5803,56272,898
3252823862915655680,142.50677,30.052791,2889,54530,360
2606528166092630016,127.02294,23.329015,2315,53741,254
2425363572717545472,229.02646,27.779732,2154,54539,637
2081849190538831872,235.56523,25.366953,1849,53846,219
2563727476354213888,129.69111,19.237924,2277,53705,194
2567225022422738944,133.69189,20.772955,2280,53680,630
2613248105780373504,33.410485,5.5065,2321,53711,125
8169627417410772992,32.46756,5.9085927,7256,56658,355
2614374830589372416,45.522001,5.425952,2322,53727,128
2613389393024542720,34.633273,6.607229,2321,53711,639
3238150881098622976,171.31868,-7.873257,2876,54581,228
4250464100469940224,174.66452,-1.8175139,3775,55207,698
368328462332618752,174.33701,-1.4210194,327,52294,579
3235977146274965504,170.12643,-11.847539,2874,54561,512
3049013990064678912,166.26984,-16.47493,2708,54561,280
5109336074590593024,6.93032890000001,9.0207942,4538,55860,8
2331762134456756224,59.711926,-6.711883,2071,53741,85
3573708364905029632,125.23363,48.064698,3174,54821,371
4146884607088762880,120.09439,43.979584,3683,55178,710
3294536312010336256,198.41002,0.245739,2926,54625,557
4560036828527173632,200.18608,0.31525574,4050,55599,517
397550172948686848,255.51999,59.609853,353,51703,391
404294854131083264,259.65574,53.773326,359,51821,352
662139680451487744,223.25162,4.8279802,588,52045,402
2452270822782429184,241.71829,3.490887,2178,54629,221
1466077031081994240,141.43913,9.4816183,1302,52763,565
5950614203886706688,130.69173,8.5556772,5285,55946,848
1460417573211367424,128.97962,7.2633638,1297,52963,456
1514412662606292992,205.28263,41.834334,1345,52814,281
2461324471336724480,240.65697,5.989371,2186,54327,390
2448999500526675968,242.0687,6.610625,2175,54612,608
6773503001896132608,219.4565,22.879893,6016,56073,324
3117728243550021632,206.99218,21.579622,2769,54527,405
6639653953368727552,216.69485,19.8778,5897,56042,808
3121151298158749696,213.94627,20.910154,2772,54529,570
3282059876544571392,115.30563,18.169736,2915,54497,224
4298781044893523968,135.97995,-0.56220434,3818,55532,346
5401203082129285120,145.28988,5.5102425,4797,55662,950
5485630186710867968,145.8568,6.9015635,4872,55944,894
7077436606940946432,12.307676,25.543962,6286,56301,108
6411033602985795584,21.412238,25.2194,5694,56213,580
853512706412537856,120.11981,37.707943,758,52253,293
2706692026501457920,145.89787,52.310141,2404,53764,104
849061058357258240,114.70883,30.209914,754,52232,482
2336411694068164608,118.27397,28.652536,2075,53730,616
9344971000062648320,148.70032,41.300415,8300,57391,6
7518762434066096128,177.83382,47.48953,6678,56401,10
8359853101495066624,185.74646,45.195653,7425,56777,168
2123606707799091200,355.61919,46.861866,1886,53237,580
2123607532432812032,355.96264,46.716596,1886,53237,583
3799951851948974080,191.26088,35.429961,3375,55003,144
4366436191504932864,222.66072,29.599939,3878,55361,714
2392694046117095424,213.50906,32.535728,2125,53795,570
2653851422302431232,163.06879,26.423381,2357,53793,383
6719406484801691648,191.1893,26.380433,5968,56356,130
2949945790627342336,334.1675,39.143611,2620,54397,320
2888019095586891776,310.47645,56.425358,2565,54329,312
2886828598465947648,304.66926,60.054221,2564,54275,77
2875724355457804288,305.49996,60.355742,2554,54263,640
2949929023075018752,335.11556,38.34642,2620,54397,259
7417666740203528192,344.87028,25.671031,6588,56536,866
8041348218905141248,339.68527,34.108794,7142,56567,622
5770415791573803008,16.955592,21.129233,5125,55863,650
