,Su,Sg,Sr,Si,Sz,Pg,Pr,Pi,Pz,Py,SMu,SMv,SMg,SMr,SMi,SMz,VRu,VRg,VRr,VRi,VRz,VRy,DEu,DEg,DEr,DEi,DEz,DEy,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
179,-33.88491206862969,-35.00461655095156,-35.55216533572475,-35.73465000361299,-35.79784114440808,-35.09135591649278,-35.557693087199965,-35.73829796058718,-35.794771057896256,-35.80385722622581,-33.75973713039956,-34.12638624378372,-35.20861889760484,-35.54464663391786,-35.75478184911101,-35.80005468678529,-33.99742045691106,-35.05568749587495,-35.56111876120809,-35.73812895951232,-35.79500880780866,-35.803280699130184,-34.11269250432703,-35.06964453550588,-35.59934155528238,-35.757389958704024,-35.801592075860704,-35.80278235567738,14.635090228660601,0.05550900488873831,131.50696562468897,4.195492634967858e-11,21.955740678301783,0.0,29.120274995717626,1.760177413453845e-16,0
180,-34.162047559204325,-35.03815172399306,-35.528552820377044,-35.709921338713656,-35.776822481196405,-35.1125504394125,-35.534402350757745,-35.71362092422281,-35.77266326369227,-35.78520029211059,-34.069389957454845,-34.34473996377417,-35.21588886897405,-35.52254444732997,-35.730480249131816,-35.7797626339881,-34.246022808953754,-35.08222894646464,-35.537696339043414,-35.71344367461378,-35.77293742957497,-35.7850601355741,-34.33374219981394,-35.09394388823689,-35.57482949506908,-35.73321218695099,-35.78127487194008,-35.78519277069648,7.25942669962313,0.2773723169306908,5.30388193112629,0.20803444813222471,5.064605703030038,0.1258683700283418,4.971007725035075,0.08316157334098723,0
181,-34.109335692277355,-35.04393154033917,-35.54397692076287,-35.724986418997325,-35.790030351406564,-35.12074792205999,-35.54980575604866,-35.728641827754856,-35.78631307171965,-35.79745450649715,-34.00718614676788,-34.30873581065774,-35.226635698794524,-35.53782556524966,-35.7452444891173,-35.79267463998931,-34.20137112880531,-35.089332663581246,-35.55311295362132,-35.72846893307323,-35.786571580517375,-35.7971495685769,-34.297094681488424,-35.10151307222422,-35.59033553208924,-35.747910934751886,-35.794185505703254,-35.79704296885551,8.231269317102635,0.24842207072974754,5.67128868399215,0.15496658952595768,5.655493357069538,0.07887259071851074,5.680166524750833,0.040693079214231806,0
182,-34.05298952327909,-35.047754449768405,-35.558411997122356,-35.738439351640295,-35.80161500133491,-35.12720537709729,-35.56414903943984,-35.74204434375021,-35.79830670540627,-35.80815821602246,-33.94214542104958,-34.26799476257143,-35.23583701741076,-35.55199095730052,-35.75836772936175,-35.80398534447881,-34.152594783674466,-35.094586088492576,-35.56746475259346,-35.74187582487006,-35.79855012212191,-35.807708332306795,-34.25568339241294,-35.10728298425677,-35.60469493777793,-35.760967121833225,-35.8054892525428,-35.80738739970242,9.595602851127023,0.1975943634426527,5.979896952567807,0.09004976491151702,6.503149694974689,0.03545813589447216,6.5953127932673725,0.014140180891394892,0
183,-34.00382098225376,-35.050284663992855,-35.57249855993183,-35.75116547159085,-35.81243278044931,-35.13236438795813,-35.57807123273571,-35.75471909876091,-35.80954618857328,-35.818064988763176,-33.88663711909187,-34.23049665613054,-35.243832071518504,-35.56564553186911,-35.77075937759915,-35.81452042162451,-34.109104088118976,-35.09857125674828,-35.581397053267764,-35.75455531453281,-35.80977413360512,-35.81746473688247,-34.217616710595564,-35.11177054016106,-35.61861791281246,-35.773290458100874,-35.81601930124777,-35.816919680872445,11.512605690395558,0.12951576944725307,83.12667584731645,5.411746342454685e-11,6.2962886156361595,0.010715106982153366,5.540499470547204,0.003192045812262428,0
184,-33.95879468396312,-35.05180209830692,-35.58619223293573,-35.76318327528998,-35.82240271112248,-35.13652372362759,-35.59155573168785,-35.766681300750086,-35.81996661315725,-35.82706008875854,-33.836479247444274,-34.19504059256147,-35.25091328692608,-35.578814820599895,-35.78241631416567,-35.82418803684909,-34.06874544070558,-35.10158857994408,-35.59489129252955,-35.76652227958556,-35.820178222310844,-35.826298438366095,-34.18164361543942,-35.11527633646588,-35.63207618669635,-35.78487378010609,-35.825683102103284,-35.82551199044052,14.759237468779563,0.06272218838568636,142.8287438175809,1.123394775714745e-10,2.1204245300468227,0.0006504604487217739,28.578539168256732,4.321675346085786e-14,0
185,-34.234994805976356,-35.08402318472738,-35.56189955878696,-35.737634998065246,-35.80049693900758,-35.15655122122564,-35.567577723506616,-35.741180449305986,-35.79697451142228,-35.8075147022483,-34.145832551092575,-34.41133785595874,-35.25720920874515,-35.55602051320257,-35.75727214994539,-35.80300755749962,-34.31592970544048,-35.126936137545684,-35.57078077171051,-35.741013405092815,-35.7972223355071,-35.807190663337124,-34.400637823788,-35.1383930488176,-35.60685884556501,-35.75985042763652,-35.80447779751023,-35.80703592328108,7.3713475777223945,0.2871833022355078,5.370107492424146,0.21976087614219628,5.069870904906386,0.13606154425731262,4.972900241649911,0.09138128494076596,0
186,-34.18433112701332,-35.090534892491775,-35.57773361773102,-35.753188432261354,-35.81417365338284,-35.16539769183574,-35.58340054967105,-35.75669020583365,-35.81110346780413,-35.820213528531816,-34.0856537684614,-34.37738086027997,-35.26852289351915,-35.571729495596784,-35.772526134591885,-35.816381169713296,-34.27330553443387,-35.13472506104184,-35.58661725128266,-35.75652753160419,-35.81133534775449,-35.819719374579954,-34.366054892533796,-35.14663117273892,-35.622794649486835,-35.775038592401124,-35.81785049982686,-35.8193182613761,8.360752951769724,0.26003627974031435,5.765915894723399,0.1674571767956986,5.64084272531258,0.08751780808204977,5.6663943042373495,0.04578575699930535,0
187,-34.127724778839536,-35.0949289928867,-35.5925379269981,-35.76703803621403,-35.82613416064658,-35.172398823724556,-35.59811925243663,-35.770489079361525,-35.82347861346523,-35.83127930146732,-34.02000391133737,-34.33697758749303,-35.27822435141279,-35.58627860197181,-35.78604360202594,-35.8280637025576,-34.224542158127925,-35.14052551096432,-35.60134424453906,-35.77033081343152,-35.823695205293355,-35.830637780292754,-34.324970624372256,-35.15294652573478,-35.63753020220703,-35.78848839512924,-35.82952556947778,-35.830018887887505,9.730330867884266,0.2105816272485513,6.150751871797184,0.10023589001312745,6.616566525429551,0.040024543002798084,6.725383996735384,0.016125992749957553,0
188,-34.07799543621982,-35.097745123291354,-35.60680501635167,-35.77994775159212,-35.83714941583043,-35.17782948186314,-35.61222156919638,-35.78334799440932,-35.83491324785599,-35.84138708646542,-33.96369841561618,-34.2993472382134,-35.286459805454676,-35.600113722678984,-35.798622337485874,-35.838797558711875,-34.18068816977244,-35.14477615436823,-35.61545654503736,-35.78319442653875,-35.83511440872087,-35.840595964790836,-34.286761771673895,-35.157702265964836,-35.65163277255189,-35.800999468541995,-35.84025381751389,-35.83975406878289,11.635606096521368,0.1413020970581393,72.5319970594769,3.4362006566452685e-13,6.616725151058142,0.012496816283975733,5.913604685851049,0.0038051852092949446,0
189,-34.03269395838181,-35.099019997802564,-35.62022401746678,-35.7917180928799,-35.84696543419966,-35.18171937069604,-35.62542429706254,-35.79506613341236,-35.845162650474386,-35.85026327430553,-33.913230374073464,-34.2637093234561,-35.293236214037435,-35.61299111057059,-35.81005221985063,-35.84832252374116,-34.14009112708076,-35.14752426980287,-35.62866962771628,-35.79491706282482,-35.84534812644711,-35.84931653546748,-34.250608459239174,-35.160938934225,-35.664815851100364,-35.8123592356622,-35.84977486128254,-35.84824181102596,14.957848814485695,0.06966583145847971,129.17005276014248,3.843599394568175e-12,6.872061372474015,0.0,28.062970037558912,1.8255799535246635e-16,0
190,-34.29749558750025,-35.125447039909616,-35.59226730963468,-35.7628425360581,-35.8220247158009,-35.19639796940924,-35.59779119922774,-35.76624653616927,-35.819075040902746,-35.82781730529853,-34.21101534255004,-34.46899071716182,-35.29473034509042,-35.586512463816156,-35.78163476295745,-35.82414857481511,-34.37611617845407,-35.16736754214542,-35.60091081288738,-35.766088738518945,-35.81929906671049,-35.8273297489899,-34.458487784139635,-35.178614799886596,-35.636021499200595,-35.78407295003957,-35.8255801223505,-35.82691723911061,7.5097605631191096,0.2957757102314191,5.39709074488342,0.23188274590056004,5.094614769232267,0.14729976713327142,4.99425256894723,0.10206550477194797,0
191,-34.25007233210502,-35.13241408136972,-35.60827908004249,-35.778688092366465,-35.836002786304256,-35.20561220983105,-35.613802379436265,-35.78204991107559,-35.83351089844591,-35.840803987063204,-34.154462168500956,-34.43758566725455,-35.30633605571178,-35.60241663752814,-35.79718855130762,-35.83781955644217,-34.33638393162657,-35.17556666651987,-35.61693660432786,-35.78189644922533,-35.83371885954129,-35.84014231832269,-34.42650657005572,-35.18724462276994,-35.65216295803053,-35.79956169785594,-35.83925067862289,-35.83947887343113,8.518038100628388,0.27040935395352633,5.865802205317836,0.18057313194324082,5.6384685536566,0.09882725147416281,5.657606792931297,0.05402623700378427,0
192,-34.19554560708119,-35.137595370233,-35.62353873143837,-35.79306349420042,-35.84846136460903,-35.21332537826764,-35.62898731207499,-35.796374572677664,-35.8463944303124,-35.8523438668969,-34.09091170381119,-34.39919844066711,-35.316672003490254,-35.61744343767427,-35.81123046742026,-35.84999293422054,-34.28965269063478,-35.18211133075353,-35.632129944094274,-35.79622559241185,-35.84658678278466,-35.851529852424235,-34.38746581408875,-35.194290038756094,-35.66737203555252,-35.81353521248965,-35.85141660513575,-35.85064203189063,9.910428494740312,0.22329332778962216,6.330943499078101,0.11364491025927809,6.748213902543358,0.04810316911519147,6.902412979889998,0.020415898815997056,0
193,-34.14546695610838,-35.14083223194672,-35.63804073245028,-35.80624673402971,-35.859743160637265,-35.219154193087455,-35.64333174094831,-35.80950703501034,-35.8580975110442,-35.862712799835236,-34.03394430809663,-34.36174045150391,-35.32526810873526,-35.63152954851843,-35.824082247936914,-35.86099176867912,-34.24569209363045,-35.18676147603508,-35.646484240408256,-35.809362715222875,-35.85827434450165,-35.861748266940026,-34.34942420914108,-35.19944464422116,-35.68171905635161,-35.826319154601514,-35.862409191069375,-35.8606363704492,11.85022449873498,0.15513092725774297,6.281879708108189,0.049850690137607595,7.125050031593787,0.0165609192259978,6.684766912014161,0.005411518877517083,0
194,-34.1001789865735,-35.14245866936825,-35.6517244994717,-35.818286091802406,-35.86984173298322,-35.22337138231478,-35.65679649138904,-35.82149508706762,-35.868629476683864,-35.87186979924584,-33.98335717424428,-34.3263562723978,-35.33233670839338,-35.644664971591396,-35.83578624459163,-35.87079905143451,-34.20521740616299,-35.18983626976745,-35.65995954169488,-35.821355247526384,-35.86879063183913,-35.87074905805252,-34.31352344634007,-35.20300807636188,-35.69516650555895,-35.83795377508975,-35.87221239480333,-35.86940348651348,15.10911751409444,0.08122912429975225,114.2590666665629,0.0,23.703996462298825,7.34962360145817e-12,21.445003634540285,8.97109844142631e-13,0
195,-34.35851577138085,-35.166251566037246,-35.622213420362506,-35.7876931819325,-35.84324658856843,-35.23566532344846,-35.627586113158706,-35.790957503284254,-35.840860080474364,-35.84783271580863,-34.2745964649763,-34.52537491842359,-35.331723910469776,-35.61658405532825,-35.80565136928174,-35.8449897765957,-34.434928083478404,-35.20720521565387,-35.630623284614096,-35.790808793969674,-35.841060676358346,-35.847184573162494,-34.515056263453424,-35.21824794494058,-35.6647785579264,-35.8079515413504,-35.84638283854296,-35.84651841303232,7.64841278003655,0.30407842087460657,5.409044661925738,0.24405129429502498,5.120136058418667,0.1585238596209314,5.015959510575831,0.1129460497277859,0
196,-34.314507816999985,-35.17363719868058,-35.63837015879907,-35.80380279906563,-35.85750209976845,-35.245209111963334,-35.643752964772894,-35.807026579015286,-35.85557823322003,-35.86108486522858,-34.221900302056866,-34.49659658663265,-35.343583656483446,-35.63265043291672,-35.82147780634973,-35.85893468093482,-34.39821638287172,-35.21577777064409,-35.646805771497384,-35.80688216483108,-35.855762667646644,-35.86025880456877,-34.485755900631155,-35.22723214855152,-35.681093867661716,-35.82371387347348,-35.86032779954808,-35.85933751129784,8.674369422179016,0.28043516344791336,5.960288799974409,0.19349743723450008,5.640344382343039,0.1103613738077338,5.65399821254599,0.06263249704103972,0
197,-34.26239583054215,-35.17963888806761,-35.654098270539244,-35.81872244521566,-35.87047624105834,-35.2536600966516,-35.659417775878026,-35.821895518995234,-35.868988285349914,-35.87311487159779,-34.16083637061537,-34.46046629667887,-35.35457456126517,-35.648168947323725,-35.83606278017406,-35.87161594334603,-34.353807037134985,-35.22309710258433,-35.66247914279731,-35.82175566540577,-35.86915677312348,-35.87213112334915,-34.44900433447893,-35.23503604535095,-35.69679087415914,-35.8382296926899,-35.87300168263824,-35.8709784010476,10.088854394568532,0.2357197707536116,6.491541770872659,0.12722007088592532,6.669803487851152,0.05729661968820914,6.821696612850728,0.025357078098569286,0
198,-34.21199437244111,-35.183315486544316,-35.66884362544164,-35.83219205968392,-35.882034453475235,-35.2599050819411,-35.674013742199634,-35.83531430151803,-35.88097028655735,-35.88375354626726,-34.10322399624205,-34.423222168908794,-35.36354871485051,-35.66251663107287,-35.84919989019309,-35.88288922300654,-34.30977247077412,-35.22816592001063,-35.67708485018975,-35.8351790705601,-35.881123148946706,-35.8826181213483,-34.41117151259343,-35.24060813438393,-35.71139202579456,-35.85129867077779,-35.88426806197314,-35.88123993599081,12.05950980097424,0.1689847404672435,6.6823190751486505,0.06035018830040311,7.513933666268224,0.0208959690775405,7.26185882465608,0.007135665279881914,0
199,-34.16675952993131,-35.185378084324356,-35.682868631890955,-35.84457421205413,-35.892477945705956,-35.264534778014244,-35.68781770495057,-35.84764568775445,-35.89184961670125,-35.89324846657341,-34.05254408778274,-34.388152943790175,-35.37099500454043,-35.67598824215381,-35.86124959496668,-35.89303954899172,-34.269469827667564,-35.23165252665814,-35.690899504406985,-35.8475149555401,-35.89198671536454,-35.89195533281325,-34.37558387738542,-35.24458340042567,-35.72518051141893,-35.863279344387216,-35.89441413833019,-35.89034127850595,15.240849227653428,0.09327870365257544,100.85815736235205,8.397346796371051e-13,5.722071232683941,0.004429644518061793,3.3365168315412226,0.000768806057424255,0
200,-34.41955078203595,-35.20707576339415,-35.65216417584965,-35.8125451681088,-35.864469376481914,-35.27494981769809,-35.65738643895547,-35.81566976381556,-35.86264551089502,-35.867848376163316,-34.33818625144893,-34.58177058959329,-35.3687358543268,-35.646662708637294,-35.829669208695975,-35.865831867692535,-34.49375771743246,-35.24706380672425,-35.660341073640794,-35.81553011753149,-35.862822682839585,-35.86703967336676,-34.571638060556026,-35.257899828666964,-35.69354028328985,-35.83183152940627,-35.86718612649198,-35.86611973125487,7.7831937082747,0.3122467525377108,5.421191447253736,0.25599389324188965,5.143980392201385,0.16956438225716602,5.035788374782902,0.12365569492543084,0
201,-34.37896291223698,-35.21488321838669,-35.668466391096864,-35.82891881520905,-35.879002343896985,-35.28482544779224,-35.673709346884095,-35.83200451095642,-35.87764596054755,-35.881366001039325,-34.28934993399871,-34.55562187252026,-35.38085114687853,-35.66289159015912,-35.84576827247706,-35.880050715336544,-34.46007201761909,-35.256012753120274,-35.67668063240026,-35.83186911972156,-35.87780687436799,-35.880375575838706,-34.54502109452666,-35.267241101644146,-35.7100296943221,-35.84786742187079,-35.88140550527228,-35.87919629709454,8.825609006275297,0.2902638302621588,5.954954546221757,0.20759005470273012,5.644432195025198,0.12172455908598487,5.653680854336477,0.07114818029751142,0
