,Su,Sg,Sr,Si,Sz,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
774,18.916320011369884,18.525640008859337,18.451800006128845,18.448240004554393,18.55544000338763,22.95001423493097,0.3731180890456765,7.526594075680997,0.44020802819215693,10.850084172334256,0.3006252176326724,6.382508363988261,0.33504630740252805,0
775,18.51979006063938,18.397830047249794,18.680850032687186,18.901780024290083,19.07243001806736,30.10611905158201,0.4442256931064683,21.048141044404517,0.5021115179291312,21.27555522269332,0.5590001057357202,20.264229408112996,0.40023604495804616,0
776,18.617130070745944,18.404010055124758,18.637950038135052,18.892660028338433,19.004210021078585,30.16904896133,0.44174463543130094,27.950722162790612,0.4806227053946068,18.987651471732267,0.4995198300600736,23.830099441186682,0.491044476032081,0
777,18.417030045479535,18.129310035437346,18.10445002451539,18.197460018217566,18.35951001355052,13.57807998120298,0.5343110302797546,9.346895132572556,0.4226151704159179,7.010510344323624,0.3704599554013469,11.605854464989818,0.225045320361155,0
778,16.224980032846332,15.425460025593638,15.12370001770556,15.018360013157132,15.052660009786486,7.108268856023781,0.3886317238406756,5.262598593546949,0.4219804000145999,4.935274712477846,0.4418314234826556,5.986313706841638,0.433242743993609,1
779,16.014660005684945,15.188820004429669,15.002900003064424,14.893120002277195,14.933220001693815,7.593504038990746,0.4023098967851759,6.378449423667149,0.44113135170613493,6.127230656034076,0.45213997274334705,6.97313532651397,0.46148838509351336,1
780,16.55188000757992,15.689760005906225,15.446200004085899,15.381160003036262,15.37296000225842,8.30423809906037,0.3790819923632637,6.4251763818482015,0.4476040996773447,6.743150163573835,0.4524003775069764,8.015921487608018,0.4488401645465052,1
781,15.629440003789963,14.589880002953114,14.46860000204295,14.42708000151813,14.49148000112921,13.661410623979982,0.39458768457252963,11.894462942209241,0.4829381789169571,12.765570657533914,0.5038210976151591,9.995115837708521,0.537096141532918,1
782,15.432710002526642,14.356670001968743,14.315650001361966,14.366220001012087,14.445070000752809,15.586031193222004,0.4234377135943117,15.295272180871887,0.4836156159094015,14.654326973424965,0.536329234325972,10.944958071458089,0.5773796384503254,1
783,16.55526999873668,15.664789999015628,15.423049999319018,15.340139999493958,15.326589999623597,8.105975623323625,0.3943908068636162,6.646871394167501,0.43409495615791793,6.9975655658387526,0.4478927854833188,6.821741988762573,0.4464933650839063,1
784,15.854000000000001,14.914000000000001,14.673,14.562999999999999,14.548,7.83353451035453,0.4010529203550427,7.478937769431362,0.4017229584593355,7.293663640542767,0.3918781873967217,6.913362985864131,0.4566010849907194,1
785,15.577,14.686,14.462,14.349,14.354000000000001,7.666941984733085,0.4039367709528738,6.271160824684483,0.45020709216637655,6.02872178460837,0.47117157491123485,7.5380120064345935,0.464402872436376,1
786,16.154880007579923,15.267760005906224,15.086200004085898,15.048160003036262,15.05996000225842,7.557360024519511,0.40858040625912795,6.2253833192135914,0.4322526885514422,8.200218806234721,0.4257298538016501,7.104323146302506,0.4604689785022799,1
787,16.982050012633206,16.257850009843704,15.947750006809832,15.820100005060434,15.809850003764033,6.81088198211898,0.3602766211409708,5.296053752303331,0.37230266814060525,4.630436493113326,0.357589174163896,4.107710265051769,0.39856753130834355,1
788,16.27044000378996,15.452880002953114,15.225600002042949,15.152080001518131,15.171480001129211,7.556073219020092,0.4059537695217177,6.964723139277138,0.43826944778816807,7.0893936403914655,0.4564974594338104,7.573888707126269,0.46760579088836396,1
789,15.725610000947489,14.592970000738278,14.464150000510738,14.461020000379532,14.470370000282301,15.015971399446304,0.3334773378621446,14.778490969730187,0.44935979770771206,15.37146336975103,0.4806658883324392,12.650529776766668,0.5327961232777138,1
790,15.946660005684942,15.152820004429667,14.892900003064423,14.748120002277195,14.777220001693815,7.938732085101609,0.35822650919773175,6.179276246382813,0.34201291255231403,6.618070000773961,0.36911076609426124,6.460193806363397,0.38606130908297803,1
791,16.64783000284247,15.827910002214834,15.555450001532213,15.474060001138598,15.440110000846907,7.255507627165315,0.39100758918870676,5.313919835059518,0.44352874063452336,5.610848053823467,0.45020354426495407,11.972681062429096,0.3104783948670494,1
792,19.743930020213128,19.280610015749932,19.19295001089573,19.223260008096698,19.292810006022453,19.571953572372315,0.484700496990952,15.401551399126554,0.5344075212826078,15.87145704248708,0.27237008998618006,36.84191099271778,0.22612244132720147,0
793,19.49810002526641,19.144700019687416,19.090500013619664,19.096200010120867,19.139700007528067,14.027941527839543,0.5322689770365716,11.807142425998961,0.466678152392721,8.618001645542122,0.4572774808529374,10.232855544713523,0.355630540182023,0
794,20.03044000378996,19.60288000295311,19.535600002042948,19.47508000151813,19.540480001129207,27.203785234664608,0.4173398877531738,13.482348758586955,0.4990816503439977,12.594202967653235,0.5109337639967694,12.180891615589644,0.3992274268358981,0
795,19.92722000189498,19.550940001476558,19.429300001021478,19.450040000759067,19.439740000564605,18.830859248546655,0.44094698723177717,18.361784299867352,0.31305179548290607,15.579700354369908,0.3197279714308647,15.238747248710421,0.32808546527695726,0
796,19.08483000284247,18.46691000221483,18.20645000153221,18.1150600011386,18.16211000084691,14.50423291623736,0.4134427526987136,5.417795918555255,0.41883600434813534,8.87103474588781,0.2410882779433935,11.954113732493672,0.12501314787575002,0
797,16.61826999873668,15.71278999901563,15.453049999319017,15.367139999493956,15.401589999623598,7.21448230527478,0.3876673357733055,5.643365601388631,0.4332524803157821,6.378582702990597,0.4425195611762755,13.036573472234078,0.2763713094756174,1
798,19.782,19.248,19.144000000000002,19.135,19.274,16.24894767275052,0.4984047819574015,12.06323912176385,0.48198295002117025,10.704454815398957,0.48154086389534034,16.82310584451089,0.3567741132704633,0
799,19.48,19.067,19.017,19.02,19.163,27.529264378408364,0.43137273048831193,20.114345991311737,0.4589450062084126,14.165467247862903,0.5240640704150016,10.971206868516465,0.40925457184265274,0
800,19.442999999999998,19.025,18.975,19.047,19.212,45.551087806482215,0.37586959402991094,27.461078415459255,0.4882028985903001,31.726834656778095,0.47469144177240535,25.632574101823508,0.524171685469439,0
801,19.375999999999998,18.98,18.855999999999998,18.897000000000002,18.915,19.530680166701316,0.46581215081876387,12.656034086528678,0.5152539324346389,13.163040986882239,0.46777790342074993,19.22963754858268,0.4531856620433102,0
